Permit Type,Street Number,Unit,Number of Existing Stories,Number of Proposed Stories,Voluntary Soft-Story Retrofit,Estimated Cost,Revised Cost,Existing Units,Proposed Units,Plansets,TIDF Compliance,Existing Construction Type,Proposed Construction Type,Supervisor District,Zipcode,Record ID
8,350,,30.0,30.0,,5000.0,5000.0,,,2,,1.0,1.0,6.0,94105,1440713164586
8,50,,37.0,37.0,,1554.0,1554.0,,,2,,1.0,1.0,3.0,94111,144003463364
8,50,,37.0,37.0,,5654.0,5654.0,,,2,,1.0,1.0,3.0,94111,143860163364
8,222,0.0,26.0,26.0,,85000.0,120000.0,529.0,529.0,2,,1.0,1.0,5.0,94102,1593107301556
8,300,406.0,13.0,13.0,,1125.0,1500.0,234.0,234.0,2,,1.0,1.0,6.0,94107,1439059165895
8,44,,42.0,42.0,,1050.0,1050.0,0.0,0.0,2,,1.0,1.0,3.0,94104,143987967101
8,4,,40.0,40.0,,1.0,1.0,,,2,,1.0,1.0,3.0,94111,143384463351
8,323,,,3.0,,3000.0,3000.0,,1.0,2,,,5.0,8.0,94114,1581665508972
8,600,0.0,20.0,20.0,,1.0,1.0,,,2,,1.0,1.0,3.0,94108,1432624429338
8,1,,3.0,3.0,,1.0,1.0,,,2,,2.0,2.0,3.0,94133,142836256194
8,1905,,1.0,1.0,,750.0,1551.0,,,2,,5.0,5.0,5.0,94115,1429170506076
8,1089,,3.0,3.0,,40000.0,0.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1429562506193
8,2935,,2.0,2.0,,10000.0,23000.0,0.0,0.0,2,,5.0,5.0,2.0,94118,143178189384
8,1424,,2.0,2.0,,4000.0,4000.0,4.0,4.0,0,,5.0,5.0,3.0,94109,1432857265228
8,41,,0.0,35.0,,12193.0,12000.0,0.0,403.0,2,,,1.0,6.0,94105,1429606501292
8,372,,3.0,3.0,,3500.0,3500.0,12.0,12.0,2,,5.0,5.0,7.0,94127,1432391137875
8,4,,40.0,40.0,,108000.0,108000.0,,,2,,1.0,1.0,3.0,94111,142841363351
8,33,,20.0,20.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1429258164504
8,300,,24.0,24.0,,200000.0,200000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1580635512588
8,188,,8.0,8.0,,1.0,1.0,,,2,,1.0,1.0,6.0,94105,1432704164628
8,1140,,5.0,5.0,,3000.0,5080.0,71.0,71.0,2,,1.0,1.0,7.0,94112,1431446504599
8,2700,,4.0,4.0,,1.0,1.0,1.0,1.0,2,,5.0,5.0,2.0,94123,158615885387
8,450,0.0,19.0,19.0,,375000.0,375000.0,,,2,,3.0,3.0,3.0,94111,1431859296607
8,4,,40.0,40.0,,100000.0,100000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,143155963351
8,2,,3.0,3.0,,16000.0,16000.0,0.0,0.0,2,,3.0,3.0,6.0,94107,1434466459683
8,1050,,5.0,5.0,,175000.0,0.0,165.0,165.0,2,,3.0,3.0,5.0,94109,1431906236673
8,95,,4.0,4.0,,2000.0,2000.0,,,2,,3.0,3.0,6.0,94105,1450800465233
8,1398,,2.0,2.0,,20000.0,20000.0,,,2,,5.0,5.0,9.0,94103,1434064168055
8,350,,29.0,29.0,,6400.0,6400.0,,,2,,1.0,1.0,6.0,94105,1429136164586
8,555,0.0,33.0,33.0,,1.0,1.0,,,2,,1.0,1.0,6.0,94105,1431340394511
8,135,,,4.0,,50000.0,64000.0,,4.0,2,,,5.0,3.0,94108,143063362533
8,350,,29.0,29.0,,15000.0,21800.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1430714164586
8,199,0.0,27.0,27.0,,2700.0,2700.0,,,2,,1.0,1.0,6.0,94105,1430674480611
8,22,,17.0,17.0,,1.0,10000.0,,,2,,1.0,1.0,6.0,94103,1429073497172
8,188,,8.0,8.0,,1.0,1.0,,,2,,1.0,1.0,6.0,94105,1432701164628
8,100,,15.0,15.0,,8500.0,8500.0,,,2,,1.0,1.0,3.0,94111,143487763367
8,274,,6.0,6.0,,400000.0,400000.0,,,2,,3.0,3.0,6.0,94107,1579388167205
8,1489,,14.0,14.0,,30000.0,42000.0,156.0,156.0,2,,1.0,1.0,5.0,94115,143128379983
8,2838,,2.0,2.0,,6000.0,6000.0,2.0,2.0,0,,5.0,5.0,1.0,94118,936992280881
8,333,,5.0,5.0,,4139.0,8925.0,,,2,,1.0,1.0,6.0,94105,1432361164589
8,301,,22.0,22.0,,60000.0,60000.0,,,2,,1.0,1.0,6.0,94105,1435944165667
8,750,,7.0,7.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,3.0,94111,143377861386
8,101,,4.0,4.0,,10000.0,10000.0,0.0,0.0,2,,5.0,5.0,6.0,94103,1428944168013
8,300,,8.0,8.0,,190000.0,190000.0,,,2,,1.0,1.0,6.0,94158,1583419430299
8,101,,28.0,28.0,,280000.0,280000.0,,,2,,1.0,1.0,3.0,94104,158390267035
8,111,0.0,22.0,22.0,,44000.0,44000.0,,,2,,1.0,1.0,3.0,94104,1432519299403
8,882,,8.0,8.0,,10000.0,18000.0,49.0,49.0,2,,1.0,1.0,3.0,94109,1435686463348
8,3026,,2.0,2.0,,20000.0,20000.0,2.0,2.0,0,,5.0,5.0,1.0,94121,143196298160
8,188,,8.0,8.0,,1.0,1.0,,,2,,1.0,1.0,6.0,94105,1432698164628
8,3,,30.0,30.0,,64526.0,64526.0,,,2,,1.0,1.0,3.0,94111,143430263349
8,188,,8.0,8.0,,1.0,1.0,,,2,,1.0,1.0,6.0,94105,1433027164628
8,400,,10.0,10.0,,15000.0,15000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1434309448284
8,760,,11.0,11.0,,1.0,3500.0,0.0,0.0,2,,1.0,1.0,3.0,94108,143286869778
8,642,0.0,3.0,3.0,,30000.0,30000.0,3.0,3.0,2,,5.0,5.0,5.0,94117,1433809465301
8,685,,10.0,10.0,,800.0,800.0,,,2,,1.0,1.0,6.0,94105,1429110164499
8,2419,,4.0,4.0,,21000.0,42000.0,0.0,0.0,2,,2.0,2.0,10.0,94107,1429320474573
8,230,,4.0,4.0,,171100.0,171100.0,20.0,20.0,2,,5.0,5.0,5.0,94102,1432748237516
8,101,0.0,1.0,1.0,,50000.0,50000.0,0.0,0.0,2,,5.0,5.0,5.0,94102,1586528300884
8,718,1608.0,0.0,16.0,,1.0,1.0,0.0,263.0,2,,,1.0,6.0,94158,1432301505995
8,985,,3.0,3.0,,44000.0,44000.0,6.0,6.0,2,,5.0,5.0,5.0,94117,1431312237679
8,175,,3.0,3.0,,1.0,1.0,12.0,12.0,2,,5.0,5.0,2.0,94123,143438971137
8,235,0.0,6.0,6.0,,4000000.0,4000000.0,,,2,,1.0,1.0,6.0,94105,1432840480622
8,1355,,11.0,11.0,,15000.0,15000.0,0.0,0.0,2,,1.0,1.0,6.0,94103,1429964347127
8,985,,3.0,3.0,,44000.0,44000.0,6.0,6.0,2,,5.0,5.0,5.0,94117,1431316237679
8,500,,6.0,6.0,,4500.0,5000.0,,,2,,1.0,1.0,6.0,94158,1433130459691
8,199,0.0,28.0,28.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1430823480611
8,588,,5.0,5.0,,2635.0,2635.0,80.0,80.0,2,,1.0,1.0,6.0,94158,1583819507991
8,555,0.0,33.0,33.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1433494394511
8,50,,37.0,37.0,,1000.0,1000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,143065263364
8,3420,0.0,4.0,4.0,,30000.0,60000.0,6.0,6.0,2,,5.0,5.0,2.0,94123,1431998419818
8,1265,,5.0,5.0,,13125.0,13125.0,,,2,,1.0,1.0,3.0,94111,143598058187
8,1880,,12.0,12.0,,1.0,0.0,113.0,113.0,2,,1.0,1.0,2.0,94109,1432023236255
8,1523,,2.0,2.0,,6000.0,0.0,2.0,2.0,2,,5.0,5.0,6.0,94103,1432321454331
8,1515,0.0,,,,10000.0,50000.0,,,2,,,,6.0,94158,1433438469353
8,180,,13.0,13.0,,9500.0,9500.0,,,2,,1.0,1.0,6.0,94105,1431536164641
8,601,,3.0,3.0,,13365.0,13365.0,0.0,0.0,2,,4.0,4.0,6.0,94107,1415318385638
8,1464,,4.0,4.0,,50000.0,108000.0,14.0,14.0,2,,5.0,5.0,3.0,94109,1426607276950
8,1125,,3.0,3.0,,60000.0,60000.0,5.0,5.0,2,,5.0,5.0,3.0,94108,142075062860
8,1,,42.0,42.0,,29300.0,29300.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1425114164604
8,151,,10.0,10.0,,2000.0,2000.0,,,2,,1.0,1.0,6.0,94103,1421195503676
8,1455,,22.0,22.0,,140000.0,140000.0,0.0,0.0,2,,1.0,1.0,6.0,94103,1568714394002
8,3,,30.0,30.0,,3000.0,600.0,,,2,,1.0,1.0,3.0,94111,142275263349
8,1427,0.0,4.0,4.0,,15000.0,30000.0,9.0,9.0,2,,5.0,5.0,3.0,94109,1569047419904
8,1489,,14.0,14.0,,25000.0,47000.0,156.0,156.0,2,,1.0,1.0,5.0,94115,142611679983
8,420,,12.0,12.0,,1500.0,1500.0,,,2,,1.0,1.0,3.0,94104,1425474385563
8,160,,19.0,19.0,,18000.0,20000.0,,,2,,1.0,1.0,6.0,94105,1411298164635
8,120,,3.0,3.0,,1.0,1.0,12.0,12.0,2,,5.0,5.0,3.0,94133,1422583232409
8,1040,,2.0,2.0,,30000.0,34000.0,0.0,0.0,2,,3.0,3.0,3.0,94111,1425808289501
8,454,,1.0,1.0,,25000.0,25650.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1425082164805
8,2974,,2.0,2.0,,5000.0,5000.0,1.0,1.0,2,,5.0,5.0,2.0,94115,142169685480
8,22,,3.0,3.0,,30000.0,30000.0,1.0,1.0,2,,5.0,5.0,1.0,94121,157115396278
8,401,0.0,52.0,52.0,,10000.0,27000.0,298.0,298.0,2,,1.0,1.0,6.0,94105,1422668481139
8,600,,3.0,3.0,,1300.0,1300.0,0.0,0.0,2,,2.0,2.0,3.0,94111,141403461548
8,101,,26.0,26.0,,3000.0,3000.0,,,2,,1.0,1.0,6.0,94105,1423422451384
8,250,,45.0,45.0,,1500000.0,1600000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1569807509623
8,2961,,3.0,3.0,,500.0,500.0,1.0,1.0,2,,5.0,5.0,2.0,94123,141492173331
8,259,,20.0,20.0,,106105.0,106105.0,,,2,,1.0,1.0,3.0,94111,1412094385995
8,645,,10.0,10.0,,7500.0,10800.0,70.0,70.0,2,,3.0,3.0,3.0,94108,142505065187
8,3109,,2.0,2.0,,5000.0,5000.0,1.0,1.0,2,,5.0,5.0,9.0,94110,1417424351898
8,90,,,4.0,,2500.0,6092.0,,2.0,2,,,3.0,9.0,94134,1417097492465
8,101,,48.0,48.0,,121450.0,121450.0,,,2,,1.0,1.0,3.0,94111,142378466081
8,30,,6.0,6.0,,200000.0,200000.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1417248504656
8,550,16.0,3.0,3.0,,30000.0,36500.0,16.0,16.0,2,,5.0,5.0,3.0,94111,1417856492156
8,1029,0.0,7.0,7.0,,25000.0,30000.0,57.0,57.0,2,,5.0,5.0,5.0,94109,1421422400097
8,425,,38.0,38.0,,3260.0,3260.0,,,2,,1.0,1.0,6.0,94105,1423762164577
8,1000,,5.0,5.0,,25000.0,90000.0,55.0,55.0,2,,5.0,5.0,3.0,94109,1422046438850
8,185,,5.0,5.0,,21000.0,38000.0,0.0,0.0,2,,1.0,1.0,6.0,94158,1425174348598
8,450,,0.0,4.0,,5684.0,7308.0,0.0,41.0,2,,,3.0,5.0,94102,1424340491158
8,865,,8.0,8.0,,6000.0,6000.0,0.0,0.0,2,,1.0,1.0,6.0,94103,1414046164435
8,950,0.0,23.0,23.0,,27000.0,58500.0,662.0,662.0,2,,1.0,1.0,3.0,94108,1409387296508
8,961,0.0,4.0,4.0,,15000.0,100000.0,21.0,21.0,2,,5.0,5.0,3.0,94108,1411596298947
8,350,,30.0,30.0,,10000.0,10000.0,,,2,,1.0,1.0,6.0,94105,1415463164586
8,1455,,22.0,22.0,,140000.0,140000.0,0.0,0.0,2,,1.0,1.0,6.0,94103,1568712394002
8,270,,4.0,4.0,,3000.0,4000.0,6.0,6.0,2,,5.0,5.0,11.0,94112,1411679497190
8,450,,26.0,26.0,,95565.0,106183.0,,,2,,1.0,1.0,3.0,94108,141657966980
8,1745,,3.0,3.0,,250000.0,600000.0,1.0,1.0,2,,5.0,5.0,2.0,94123,142129970376
8,101,,48.0,48.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,3.0,94111,142765366081
8,211,,18.0,18.0,,6000.0,6000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1414745165680
8,160,,19.0,19.0,,70000.0,70000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1417563164635
8,724,0.0,2.0,2.0,,3800.0,3800.0,0.0,0.0,2,,2.0,2.0,3.0,94111,1423832295499
8,101,,48.0,48.0,,60000.0,80000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,141501066081
8,160,,3.0,3.0,,60000.0,60000.0,5.0,5.0,2,,5.0,5.0,8.0,94114,1410813260693
8,8,,0.0,0.0,,100000.0,100000.0,0.0,0.0,2,,5.0,5.0,3.0,94105,1409771505548
8,424,,3.0,3.0,,10000.0,0.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1411725351809
8,2339,,4.0,4.0,,15000.0,20000.0,1.0,1.0,2,,5.0,5.0,2.0,94123,142170174366
8,1066,,,14.0,,1.0,1.0,,303.0,2,,,1.0,5.0,94102,157589670096
8,49,0.0,2.0,2.0,,8000.0,8000.0,,,2,,1.0,1.0,3.0,94111,1427988296982
8,520,,,4.0,,12000.0,37000.0,0.0,12.0,2,,,3.0,6.0,94103,1417282502887
8,2883,,,4.0,,2500.0,6092.0,,2.0,2,,,3.0,9.0,94134,1417111492456
8,600,0.0,48.0,48.0,,1500.0,1500.0,,,2,,1.0,1.0,3.0,94111,1426628296199
8,199,0.0,27.0,27.0,,21600.0,35000.0,,,2,,1.0,1.0,6.0,94105,1414137480611
8,300,302.0,13.0,13.0,,35000.0,48600.0,234.0,234.0,2,,2.0,2.0,6.0,94107,1415116165870
8,485,,10.0,10.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,3.0,94111,1567067349292
8,1135,,3.0,3.0,,2000.0,2000.0,6.0,6.0,0,,5.0,5.0,3.0,94133,1418273502991
8,1233,,2.0,2.0,,5000.0,5000.0,2.0,2.0,2,,5.0,5.0,10.0,94107,1410513371966
8,1301,,2.0,2.0,,8000.0,0.0,2.0,2.0,2,,5.0,5.0,3.0,94133,157772561169
8,2175,,6.0,6.0,,1.0,1.0,88.0,88.0,2,,1.0,1.0,8.0,94114,1410078157596
8,1165,,4.0,4.0,,50000.0,122000.0,12.0,12.0,2,,5.0,5.0,2.0,94109,1417476234458
3,250,,45.0,45.0,,65000.0,65000.0,,,2,,1.0,1.0,6.0,94105,1569392509623
8,1,,40.0,40.0,,8855.0,18000.0,0.0,0.0,2,,1.0,1.0,3.0,94126,141844263347
8,235,0.0,6.0,6.0,,195000.0,500000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1418131480622
8,3106,,3.0,3.0,,3500.0,3500.0,26.0,26.0,2,,5.0,5.0,9.0,94103,1413469373408
8,2037,,3.0,3.0,,50000.0,80000.0,2.0,2.0,2,,5.0,5.0,2.0,94115,141726087496
8,1188,,3.0,3.0,,25000.0,35832.0,2.0,2.0,2,,5.0,5.0,3.0,94133,1413658350089
8,33,,20.0,20.0,,41000.0,41000.0,,,2,,1.0,1.0,6.0,94105,1415134164504
8,555,0.0,52.0,52.0,,2550.0,2550.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1420218298587
8,1008,,5.0,5.0,,25000.0,90000.0,55.0,55.0,2,,5.0,5.0,3.0,94109,1422044233706
8,450,,4.0,4.0,,1000.0,1000.0,41.0,41.0,2,,3.0,3.0,5.0,94102,1412299491158
8,1072,,2.0,2.0,,9650.0,9650.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1422302166465
8,588,,0.0,5.0,,8000.0,9000.0,0.0,200.0,2,,,1.0,6.0,94158,1413327497152
8,1750,,1.0,1.0,,6000.0,10000.0,0.0,0.0,2,,3.0,3.0,10.0,94107,1569046473324
8,188,,8.0,8.0,,1020.0,1530.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1426246164628
8,665,,5.0,5.0,,5200.0,5200.0,,,2,,3.0,3.0,6.0,94107,1427106364873
8,22,,3.0,3.0,,1.0,1.0,,,2,,5.0,5.0,8.0,94102,1425232431622
8,3400,,3.0,3.0,,110000.0,110000.0,170.0,170.0,2,,3.0,3.0,2.0,94123,142241171215
8,160,,19.0,19.0,,15000.0,15000.0,,,2,,1.0,1.0,6.0,94105,1415136164636
8,368,,4.0,4.0,,5000.0,5557.0,9.0,9.0,2,,3.0,3.0,3.0,94111,1423299494998
8,865,,8.0,8.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,6.0,94103,1421008164435
8,111,,2.0,2.0,,22000.0,22000.0,0.0,0.0,2,,5.0,5.0,6.0,94103,1409331448013
8,430,,21.0,21.0,,1634000.0,1650000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,157155163401
8,650,0.0,34.0,34.0,,952259.0,952259.0,0.0,0.0,2,,1.0,1.0,3.0,94108,1410282296980
8,170,,9.0,9.0,,65000.0,20000.0,,,2,,1.0,1.0,3.0,94102,141793969348
8,930,,1.0,1.0,,85000.0,85000.0,,,2,,3.0,3.0,8.0,94117,142179694916
8,101,,29.0,29.0,,350000.0,350000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,140971767035
8,3880,,3.0,3.0,,19600.0,20000.0,1.0,1.0,2,,5.0,5.0,2.0,94118,142689885530
8,600,0.0,50.0,50.0,,22200.0,22200.0,0.0,0.0,2,,1.0,1.0,3.0,94111,1410709296199
8,220,,22.0,22.0,,15600.0,15000.0,,,2,,1.0,1.0,3.0,94104,142514766168
8,2400,0.0,4.0,4.0,,7500.0,7500.0,1.0,1.0,2,,5.0,5.0,2.0,94123,1414711303730
8,343,0.0,16.0,16.0,,5200.0,5256.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1426763392321
3,2800,,2.0,2.0,,8000.0,20000.0,1.0,1.0,2,,5.0,5.0,1.0,94121,141840095991
8,1489,,14.0,14.0,,40000.0,40000.0,156.0,156.0,2,,1.0,1.0,5.0,94115,142486179983
8,2881,,,4.0,,2500.0,6092.0,,2.0,2,,,3.0,9.0,94134,1417110492444
8,1754,,3.0,3.0,,8000.0,8000.0,8.0,8.0,2,,5.0,5.0,9.0,94103,1419969496275
8,1161,,5.0,5.0,,1.0,1.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1413455165055
8,175,10.0,5.0,5.0,,8000.0,8000.0,16.0,16.0,2,,5.0,5.0,6.0,94103,1421236433281
8,555,0.0,52.0,52.0,,1915320.0,1915320.0,,,2,,1.0,1.0,3.0,94104,1416761298587
8,600,,0.0,0.0,,150000.0,150000.0,0.0,0.0,2,,,,9.0,94110,1412898159383
8,101,,5.0,5.0,,96000.0,96000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1411533164631
8,100,,25.0,25.0,,10000.0,31100.0,,,2,,1.0,1.0,3.0,94104,1419760372147
8,1045,,3.0,3.0,,1.0,1.0,,,2,,3.0,3.0,6.0,94103,1411119167584
8,1,,42.0,42.0,,3500.0,3500.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1425338164605
8,1434,,1.0,1.0,,1.0,1.0,0.0,0.0,2,,3.0,3.0,9.0,94103,1424689157909
8,1455,,22.0,22.0,,300000.0,300000.0,,,2,,1.0,1.0,6.0,94103,1425792394002
8,444,,2.0,2.0,,600.0,600.0,,,2,,3.0,3.0,10.0,94107,1422920168319
8,50,,37.0,37.0,,45000.0,45000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,141531263364
8,1489,,14.0,14.0,,8000.0,8000.0,156.0,156.0,2,,1.0,1.0,5.0,94115,141213079983
8,1455,,22.0,22.0,,23920.0,27333.0,0.0,0.0,2,,1.0,1.0,6.0,94103,1426280394002
8,340,,0.0,42.0,,1.0,1.0,0.0,384.0,2,,,1.0,6.0,94105,1417710165791
8,795,,6.0,6.0,,2000.0,1000.0,48.0,48.0,2,,3.0,3.0,5.0,94109,141366069447
3,582,,0.0,0.0,,6500.0,,0.0,0.0,2,,,,,94102,76901682144
8,1,,26.0,26.0,,25000.0,25000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,1422923289258
8,2655,,0.0,6.0,,1800000.0,955000.0,0.0,81.0,2,,,1.0,2.0,94115,141514088343
8,425,,38.0,38.0,,1530.0,1530.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1426247164577
8,1,,26.0,26.0,,20000.0,108000.0,,,2,,1.0,1.0,3.0,94111,1420884289258
8,2628,,3.0,3.0,,1.0,1.0,2.0,2.0,2,,5.0,5.0,2.0,94123,1421688505329
8,343,0.0,16.0,16.0,,1189972.0,1189972.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1412152392321
8,151,,10.0,10.0,,2500.0,2500.0,,,2,,1.0,1.0,6.0,94103,1421196503676
8,199,0.0,27.0,27.0,,2850.0,3000.0,,,2,,1.0,1.0,6.0,94105,1423954480611
8,199,0.0,27.0,27.0,,15000.0,20000.0,,,2,,1.0,1.0,6.0,94105,1417321480611
8,420,0.0,4.0,4.0,,1.0,1.0,,,2,,3.0,3.0,3.0,94102,1568373300621
8,555,0.0,17.0,17.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,3.0,94111,1415825296981
8,945,,0.0,5.0,,1.0,1000.0,0.0,0.0,2,,,1.0,6.0,94103,1423328489538
8,50,,37.0,37.0,,28270.0,28270.0,,,2,,1.0,1.0,3.0,94111,141000763364
8,1161,,6.0,6.0,,1.0,5000.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1422215165055
8,345,0.0,48.0,48.0,,7900.0,1200.0,158.0,158.0,2,,1.0,1.0,3.0,94104,1410830298918
8,388,,0.0,6.0,,6600.0,8945.0,0.0,69.0,2,,,3.0,5.0,94102,1416280501748
8,164,,2.0,2.0,,1.0,1000.0,0.0,2.0,2,,3.0,3.0,6.0,94103,1423321370793
8,1398,,1.0,1.0,,3000.0,7500.0,0.0,0.0,2,,3.0,3.0,10.0,94124,1421358495516
8,8,,0.0,0.0,,12500.0,12500.0,0.0,0.0,2,,5.0,5.0,3.0,94105,1409761505548
8,2122,,2.0,2.0,,40000.0,40000.0,7.0,7.0,2,,5.0,5.0,2.0,94115,1421168266927
8,101,,48.0,48.0,,4000.0,5400.0,0.0,0.0,2,,1.0,1.0,3.0,94111,141286566081
8,1317,,2.0,2.0,,10000.0,10000.0,2.0,2.0,2,,5.0,5.0,7.0,94122,1419284380818
8,185,,6.0,6.0,,1500.0,1500.0,0.0,0.0,2,,1.0,1.0,6.0,94158,1398977348598
8,49,0.0,2.0,2.0,,16000.0,30000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,1401483296982
8,2626,,3.0,3.0,,25000.0,140000.0,2.0,2.0,2,,5.0,5.0,2.0,94123,140228273117
8,1,,42.0,42.0,,21800.0,21000.0,,,2,,1.0,1.0,3.0,94104,139991067086
8,3195,,2.0,2.0,,40000.0,90000.0,1.0,1.0,2,,5.0,5.0,10.0,94134,1405339182700
8,1600,0.0,9.0,9.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,6.0,94158,1408788472398
8,2033,,4.0,4.0,,1.0,1000.0,6.0,6.0,2,,5.0,5.0,3.0,94133,1400123231349
8,1950,,5.0,5.0,,20000.0,20000.0,0.0,0.0,2,,5.0,5.0,3.0,94133,140487656383
8,1471,,3.0,3.0,,30000.0,30000.0,12.0,12.0,2,,5.0,5.0,3.0,94109,1407128232896
8,555,0.0,53.0,53.0,,30000.0,30000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1405791298587
8,400,,4.0,4.0,,1600.0,1600.0,,,2,,1.0,1.0,6.0,94107,1399078360024
8,170,27.0,4.0,4.0,,19400.0,19400.0,53.0,53.0,2,,5.0,5.0,3.0,94111,1400571477378
8,1161,,6.0,6.0,,1.0,1.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1399198165055
8,111,0.0,24.0,24.0,,6430.0,6430.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1406265299403
8,101,,42.0,42.0,,10815.0,10815.0,0.0,0.0,2,,1.0,1.0,3.0,94104,140296867035
8,200,,2.0,2.0,,130000.0,175000.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1402432168087
8,420,,12.0,12.0,,4800.0,5100.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1399574385563
8,3086,,2.0,2.0,,35000.0,35000.0,2.0,2.0,2,,5.0,5.0,2.0,94115,140035485683
8,1580,,8.0,8.0,,325000.0,325000.0,,,2,,1.0,1.0,9.0,94110,1401137423991
8,2127,5.0,7.0,7.0,,31500.0,31500.0,6.0,6.0,2,,1.0,1.0,2.0,94115,1399454478356
8,737,0.0,6.0,6.0,,40000.0,40000.0,40.0,40.0,2,,3.0,3.0,3.0,94108,1402821298949
8,100,,33.0,33.0,,1258800.0,1258800.0,0.0,0.0,2,,1.0,1.0,3.0,94111,140658966079
8,1455,,,12.0,,2400000.0,2400000.0,,,2,,,1.0,6.0,94158,1557041504722
8,1200,,7.0,7.0,,12002.0,17600.0,174.0,174.0,2,,1.0,1.0,6.0,94158,1407888484790
8,219,,3.0,3.0,,50000.0,50000.0,22.0,22.0,2,,5.0,5.0,6.0,94103,1408191249267
8,1650,0.0,,7.0,,1.0,1.0,,34.0,2,,,1.0,2.0,94123,1404417478328
8,975,0.0,3.0,3.0,,15000.0,20000.0,10.0,10.0,2,,5.0,5.0,9.0,94110,1404426398826
8,200,,2.0,2.0,,3500.0,3500.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1408253168087
8,100,,33.0,33.0,,534240.0,534240.0,0.0,0.0,2,,1.0,1.0,3.0,94111,140490266079
8,405,0.0,10.0,10.0,,12000.0,12000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1400120450880
8,2960,0.0,4.0,4.0,,45000.0,45000.0,12.0,12.0,2,,5.0,5.0,2.0,94115,1399115406459
8,2100,,2.0,2.0,,12525.0,12525.0,,,2,,1.0,1.0,2.0,94115,139960377169
8,1023,,2.0,2.0,,75000.0,226800.0,0.0,0.0,2,,5.0,5.0,6.0,94103,1401045164935
8,230,,12.0,12.0,,1200.0,1200.0,179.0,179.0,2,,1.0,1.0,5.0,94102,1407173233966
8,1,,42.0,42.0,,20000.0,20000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1400126164604
8,350,,30.0,30.0,,217000.0,217000.0,,,2,,1.0,1.0,6.0,94105,1405868164586
8,22,,16.0,16.0,,16000.0,28000.0,0.0,0.0,2,,1.0,1.0,6.0,94103,1402402497172
8,600,,6.0,6.0,,900000.0,900000.0,0.0,0.0,2,,1.0,1.0,6.0,94107,1398585165832
8,301,,20.0,20.0,,7000.0,8000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1405279165667
8,625,,4.0,4.0,,16000.0,16000.0,,,2,,3.0,3.0,6.0,94107,1403721167843
8,265,,3.0,3.0,,150000.0,180000.0,1.0,1.0,2,,5.0,5.0,2.0,94123,139914870278
8,685,,10.0,10.0,,1.0,1.0,,,2,,1.0,1.0,6.0,94105,1399290164499
8,575,,40.0,40.0,,11400.0,11400.0,,,2,,1.0,1.0,6.0,94105,1544299507760
8,101,,48.0,48.0,,5000.0,5000.0,,,2,,1.0,1.0,3.0,94111,139107966081
